[ 2026-05-14 11:56:07 | node_34 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:30 | node_29 | INFO ] 🧩 Model added for round 98 (6/8) from ['node_17']
[ 2026-05-14 12:02:30 | node_19 | INFO ] 🧩 Model added for round 98 (10/11) from ['node_38']
[ 2026-05-14 12:02:30 | node_40 | INFO ] 🧩 Model added for round 98 (8/10) from ['node_6']
[ 2026-05-14 12:02:30 | node_11 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:31 | node_29 | INFO ] 🧩 Model added for round 98 (7/8) from ['node_25']
[ 2026-05-14 12:02:31 | node_6 | INFO ] 🧩 Model added for round 98 (14/15) from ['node_5']
[ 2026-05-14 12:02:31 | node_39 | INFO ] 🧩 Model added for round 98 (7/8) from ['node_26']
[ 2026-05-14 12:02:31 | node_25 | INFO ] 🧩 Model added for round 98 (13/14) from ['node_30']
[ 2026-05-14 12:02:31 | node_49 | INFO ] 🧩 Model added for round 98 (6/10) from ['node_10']
[ 2026-05-14 12:02:31 | node_44 | INFO ] 🧩 Model added for round 98 (6/9) from ['node_34']
[ 2026-05-14 12:02:31 | node_37 | INFO ] 🧩 Model added for round 98 (6/10) from ['node_39']
[ 2026-05-14 12:02:31 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:32 | node_32 | INFO ] 🧩 Model added for round 98 (8/8) from ['node_17']
[ 2026-05-14 12:02:32 | node_26 | INFO ] 🧩 Model added for round 98 (10/12) from ['node_36']
[ 2026-05-14 12:02:32 | node_46 | INFO ] 🧩 Model added for round 98 (6/9) from ['node_23']
[ 2026-05-14 12:02:33 | node_11 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:33 | node_30 | INFO ] 🧩 Model added for round 98 (9/11) from ['node_25']
[ 2026-05-14 12:02:33 | node_41 | INFO ] 🧩 Model added for round 98 (3/6) from ['node_6']
[ 2026-05-14 12:02:33 | node_32 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:33 | node_14 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_3']
[ 2026-05-14 12:02:33 | node_44 | INFO ] 🧩 Model added for round 98 (7/9) from ['node_26']
[ 2026-05-14 12:02:33 | node_27 | INFO ] 🧩 Model added for round 98 (6/6) from ['node_38']
[ 2026-05-14 12:02:34 | node_27 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:34 | node_10 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:34 | node_38 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_17']
[ 2026-05-14 12:02:34 | node_28 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-05-14 12:02:34 | node_36 | INFO ] 🧩 Model added for round 98 (10/12) from ['node_30']
[ 2026-05-14 12:02:34 | node_32 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:34 | node_18 | INFO ] 🧩 Model added for round 98 (7/7) from ['node_5']
[ 2026-05-14 12:02:34 | node_28 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:02:34 | node_44 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_6']
[ 2026-05-14 12:02:35 | node_30 | INFO ] 🧩 Model added for round 98 (10/11) from ['node_38']
[ 2026-05-14 12:02:35 | node_28 | INFO ] ♻️ Proactively processing 14 early models for round 98.
[ 2026-05-14 12:02:35 | node_27 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:35 | node_28 | INFO ] 🧩 Model added for round 98 (1/15) from ['node_4']
[ 2026-05-14 12:02:35 | node_18 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:35 | node_28 | INFO ] 🧩 Model added for round 98 (2/15) from ['node_47']
[ 2026-05-14 12:02:35 | node_17 | INFO ] 🧩 Model added for round 98 (14/14) from ['node_3']
[ 2026-05-14 12:02:35 | node_30 | INFO ] 🧩 Model added for round 98 (11/11) from ['node_36']
[ 2026-05-14 12:02:35 | node_28 | INFO ] 🧩 Model added for round 98 (3/15) from ['node_41']
[ 2026-05-14 12:02:35 | node_28 | INFO ] 🧩 Model added for round 98 (4/15) from ['node_42']
[ 2026-05-14 12:02:35 | node_28 | INFO ] 🧩 Model added for round 98 (5/15) from ['node_15']
[ 2026-05-14 12:02:35 | node_28 | INFO ] 🧩 Model added for round 98 (6/15) from ['node_14']
[ 2026-05-14 12:02:35 | node_10 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:35 | node_34 | INFO ] 🧩 Model added for round 98 (10/11) from ['node_25']
[ 2026-05-14 12:02:35 | node_28 | INFO ] 🧩 Model added for round 98 (7/15) from ['node_37']
[ 2026-05-14 12:02:35 | node_28 | INFO ] 🧩 Model added for round 98 (8/15) from ['node_40']
[ 2026-05-14 12:02:36 | node_28 | INFO ] 🧩 Model added for round 98 (9/15) from ['node_19']
[ 2026-05-14 12:02:36 | node_12 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-05-14 12:02:36 | node_28 | INFO ] 🧩 Model added for round 98 (10/15) from ['node_6']
[ 2026-05-14 12:02:36 | node_28 | INFO ] 🧩 Model added for round 98 (11/15) from ['node_20']
[ 2026-05-14 12:02:36 | node_12 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:02:36 | node_28 | INFO ] 🧩 Model added for round 98 (12/15) from ['node_26']
[ 2026-05-14 12:02:36 | node_28 | INFO ] 🧩 Model added for round 98 (13/15) from ['node_34']
[ 2026-05-14 12:02:36 | node_28 | INFO ] 🧩 Model added for round 98 (14/15) from ['node_39']
[ 2026-05-14 12:02:36 | node_25 | INFO ] 🧩 Model added for round 98 (14/14) from ['node_5']
[ 2026-05-14 12:02:36 | node_12 | INFO ] ♻️ Proactively processing 14 early models for round 98.
[ 2026-05-14 12:02:36 | node_28 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:02:36 | node_12 | INFO ] 🧩 Model added for round 98 (1/15) from ['node']
[ 2026-05-14 12:02:36 | node_18 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:36 | node_12 | INFO ] 🧩 Model added for round 98 (2/15) from ['node_49']
[ 2026-05-14 12:02:36 | node_43 | INFO ] 🧩 Model added for round 98 (11/12) from ['node_17']
[ 2026-05-14 12:02:36 | node_12 | INFO ] 🧩 Model added for round 98 (3/15) from ['node_31']
[ 2026-05-14 12:02:36 | node_12 | INFO ] 🧩 Model added for round 98 (4/15) from ['node_13']
[ 2026-05-14 12:02:36 | node_12 | INFO ] 🧩 Model added for round 98 (5/15) from ['node_1']
[ 2026-05-14 12:02:37 | node_12 | INFO ] 🧩 Model added for round 98 (6/15) from ['node_48']
[ 2026-05-14 12:02:37 | node_46 | INFO ] 🧩 Model added for round 98 (7/9) from ['node_6']
[ 2026-05-14 12:02:37 | node_28 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:02:37 | node_12 | INFO ] 🧩 Model added for round 98 (7/15) from ['node_43']
[ 2026-05-14 12:02:37 | node_12 | INFO ] 🧩 Model added for round 98 (8/15) from ['node_47']
[ 2026-05-14 12:02:37 | node_12 | INFO ] 🧩 Model added for round 98 (9/15) from ['node_42']
[ 2026-05-14 12:02:37 | node_12 | INFO ] 🧩 Model added for round 98 (10/15) from ['node_35']
[ 2026-05-14 12:02:37 | node_38 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_30']
[ 2026-05-14 12:02:37 | node_12 | INFO ] 🧩 Model added for round 98 (11/15) from ['node_46']
[ 2026-05-14 12:02:37 | node_12 | INFO ] 🧩 Model added for round 98 (12/15) from ['node_37']
[ 2026-05-14 12:02:37 | node_12 | INFO ] 🧩 Model added for round 98 (13/15) from ['node_36']
[ 2026-05-14 12:02:37 | node_12 | INFO ] 🧩 Model added for round 98 (14/15) from ['node_3']
[ 2026-05-14 12:02:37 | node_37 | INFO ] 🧩 Model added for round 98 (7/10) from ['node_36']
[ 2026-05-14 12:02:37 | node_12 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:02:37 | node_45 | INFO ] 🧩 Model added for round 98 (6/6) from ['node_25']
[ 2026-05-14 12:02:37 | node_38 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:38 | node_21 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_3']
[ 2026-05-14 12:02:38 | node_12 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:02:38 | node_45 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:38 | node_21 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:38 | node_46 | INFO ] 🧩 Model added for round 98 (8/9) from ['node_17']
[ 2026-05-14 12:02:38 | node_40 | INFO ] 🧩 Model added for round 98 (9/10) from ['node_30']
[ 2026-05-14 12:02:38 | node_26 | INFO ] 🧩 Model added for round 98 (11/12) from ['node_5']
[ 2026-05-14 12:02:39 | node_49 | INFO ] 🧩 Model added for round 98 (7/10) from ['node_25']
[ 2026-05-14 12:02:39 | node_38 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:39 | node_41 | INFO ] 🧩 Model added for round 98 (4/6) from ['node_36']
[ 2026-05-14 12:02:39 | node_45 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:39 | node_22 | INFO ] 🧩 Model added for round 98 (12/13) from ['node_3']
[ 2026-05-14 12:02:39 | node_21 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:40 | node_42 | INFO ] 🧩 Model added for round 98 (5/7) from ['node_36']
[ 2026-05-14 12:02:40 | node_29 | INFO ] 🧩 Model added for round 98 (8/8) from ['node_5']
[ 2026-05-14 12:02:40 | node_30 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:40 | node_17 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:41 | node_25 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:41 | node_29 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:41 | node_49 | INFO ] 🧩 Model added for round 98 (8/10) from ['node_36']
[ 2026-05-14 12:02:41 | node_23 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_3']
[ 2026-05-14 12:02:41 | node_33 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 12:02:41 | node_33 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:02:42 | node_23 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:42 | node_37 | INFO ] 🧩 Model added for round 98 (8/10) from ['node_5']
[ 2026-05-14 12:02:42 | node_30 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:42 | node_28 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 12:02:42 | node_28 | INFO ] ✅ [FORCE] Local model added for round 98. (15/15)
[ 2026-05-14 12:02:42 | node_33 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.2750149667263031, 'test_acc': 0.9485294222831726, 'test_precision': 0.7499800324440002, 'test_recall': 0.7568519711494446, 'test_f1': 0.751136302947998, 'communication_cost': 2822790}
[ 2026-05-14 12:02:42 | node_28 | INFO ] 📤 Sending model to 14 direct neighbors: ['node_4', 'node_6', 'node_14', 'node_15', 'node_19', 'node_20', 'node_26', 'node_34', 'node_37', 'node_39', 'node_40', 'node_41', 'node_42', 'node_47']
[ 2026-05-14 12:02:42 | node_29 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:42 | node_33 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:02:42 | node_17 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:42 | node_4 | INFO ] 🧩 Model added for round 98 (7/7) from ['node_28']
[ 2026-05-14 12:02:43 | node_33 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-05-14 12:02:43 | node_25 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:43 | node_36 | INFO ] 🧩 Model added for round 98 (11/12) from ['node_3']
[ 2026-05-14 12:02:43 | node_33 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:02:43 | node_12 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 12:02:43 | node_12 | INFO ] ✅ [FORCE] Local model added for round 98. (15/15)
[ 2026-05-14 12:02:43 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:43 | node_23 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:43 | node_33 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:02:43 | node_12 | INFO ] 📤 Sending model to 14 direct neighbors: ['node', 'node_1', 'node_3', 'node_13', 'node_31', 'node_35', 'node_36', 'node_37', 'node_42', 'node_43', 'node_46', 'node_47', 'node_48', 'node_49']
[ 2026-05-14 12:02:43 | node | INFO ] 🧩 Model added for round 98 (8/8) from ['node_12']
[ 2026-05-14 12:02:44 | node_5 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:44 | node_33 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:02:44 | node_6 | INFO ] 🧩 Model added for round 98 (15/15) from ['node_28']
[ 2026-05-14 12:02:44 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:44 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:44 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:45 | node_41 | INFO ] 🧩 Model added for round 98 (5/6) from ['node_3']
[ 2026-05-14 12:02:45 | node_1 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_12']
[ 2026-05-14 12:02:45 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:45 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:45 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:46 | node_24 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:02:46 | node_24 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:02:46 | node_14 | INFO ] 🧩 Model added for round 98 (9/9) from ['node_28']
[ 2026-05-14 12:02:46 | node_24 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.14295606315135956, 'test_acc': 0.9597989916801453, 'test_precision': 0.5899497270584106, 'test_recall': 0.5593794584274292, 'test_f1': 0.5711716413497925, 'communication_cost': 8468370}
[ 2026-05-14 12:02:46 | node_24 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:02:47 | node_14 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:47 | node_3 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_12']
[ 2026-05-14 12:02:47 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:47 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:47 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:48 | node_15 | INFO ] 🧩 Model added for round 98 (6/6) from ['node_28']
[ 2026-05-14 12:02:48 | node_9 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 12:02:48 | node_14 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:48 | node_9 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:02:48 | node_24 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-05-14 12:02:48 | node_15 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:48 | node_24 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:02:48 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.2555100619792938, 'test_acc': 0.9344262480735779, 'test_precision': 0.6180328130722046, 'test_recall': 0.6133265495300293, 'test_f1': 0.6144841313362122, 'communication_cost': 5645580}
[ 2026-05-14 12:02:48 | node_24 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:02:48 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:02:48 | node_13 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_12']
[ 2026-05-14 12:02:49 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:49 | node_33 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 12:02:49 | node_19 | INFO ] 🧩 Model added for round 98 (11/11) from ['node_28']
[ 2026-05-14 12:02:49 | node_33 | INFO ] ✅ [FORCE] Local model added for round 99. (1/2)
[ 2026-05-14 12:02:49 | node_33 | INFO ] 📤 Sending model to 1 direct neighbors: ['node_46']
[ 2026-05-14 12:02:49 | node_24 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:02:49 | node_15 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:49 | node_13 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:49 | node_19 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:50 | node_8 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 12:02:50 | node_9 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-05-14 12:02:50 | node_8 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:02:50 | node_9 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:02:50 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:02:50 | node_8 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.13282351195812225, 'test_acc': 0.9627329111099243, 'test_precision': 0.8321930170059204, 'test_recall': 0.8223130106925964, 'test_f1': 0.8267748355865479, 'communication_cost': 8468370}
[ 2026-05-14 12:02:50 | node_8 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:02:50 | node_31 | INFO ] 🧩 Model added for round 98 (7/8) from ['node_12']
[ 2026-05-14 12:02:51 | node_13 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:51 | node_20 | INFO ] 🧩 Model added for round 98 (8/8) from ['node_28']
[ 2026-05-14 12:02:51 | node_9 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:02:51 | node_19 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:51 | node_20 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:52 | node_35 | INFO ] 🧩 Model added for round 98 (8/8) from ['node_12']
[ 2026-05-14 12:02:52 | node_38 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:02:52 | node_26 | INFO ] 🧩 Model added for round 98 (12/12) from ['node_28']
[ 2026-05-14 12:02:52 | node_8 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-05-14 12:02:52 | node_38 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:02:52 | node_8 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:02:52 | node_35 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:52 | node_20 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:52 | node_8 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:02:52 | node_38 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.25725722312927246, 'test_acc': 0.9516128897666931, 'test_precision': 0.7499744296073914, 'test_recall': 0.8074896335601807, 'test_f1': 0.7706541419029236, 'communication_cost': 22582320}
[ 2026-05-14 12:02:53 | node_38 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:02:53 | node_26 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:53 | node_8 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:02:53 | node_36 | INFO ] 🧩 Model added for round 98 (12/12) from ['node_12']
[ 2026-05-14 12:02:53 | node_35 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:54 | node_7 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 12:02:54 | node_45 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:02:54 | node_34 | INFO ] 🧩 Model added for round 98 (11/11) from ['node_28']
[ 2026-05-14 12:02:54 | node_45 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:02:54 | node_7 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:02:54 | node_36 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:54 | node_45 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.17130227386951447, 'test_acc': 0.9638554453849792, 'test_precision': 0.8288177251815796, 'test_recall': 0.8047274947166443, 'test_f1': 0.8146480917930603, 'communication_cost': 14113950}
[ 2026-05-14 12:02:54 | node_7 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.034974053502082825, 'test_acc': 0.9750000238418579, 'test_precision': 0.7876543402671814, 'test_recall': 0.8060118556022644, 'test_f1': 0.7877084016799927, 'communication_cost': 16936740}
[ 2026-05-14 12:02:54 | node_24 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 12:02:54 | node_45 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:02:54 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:02:54 | node_24 | INFO ] ✅ [FORCE] Local model added for round 99. (1/4)
[ 2026-05-14 12:02:54 | node_24 | INFO ] 📤 Sending model to 3 direct neighbors: ['node_6', 'node_16', 'node_21']
[ 2026-05-14 12:02:54 | node_26 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:54 | node_34 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:55 | node_37 | INFO ] 🧩 Model added for round 98 (9/10) from ['node_12']
[ 2026-05-14 12:02:56 | node_21 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:02:56 | node_37 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_28']
[ 2026-05-14 12:02:56 | node_21 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:02:56 | node_36 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:56 | node_21 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1807342767715454, 'test_acc': 0.96875, 'test_precision': 0.8611111044883728, 'test_recall': 0.8888888955116272, 'test_f1': 0.8730158805847168, 'communication_cost': 22582320}
[ 2026-05-14 12:02:56 | node_34 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:56 | node_9 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 12:02:56 | node_21 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:02:56 | node_9 | INFO ] ✅ [FORCE] Local model added for round 99. (1/3)
[ 2026-05-14 12:02:56 | node_9 | INFO ] 📤 Sending model to 2 direct neighbors: ['node_17', 'node_39']
[ 2026-05-14 12:02:56 | node_37 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:57 | node_42 | INFO ] 🧩 Model added for round 98 (6/7) from ['node_12']
[ 2026-05-14 12:02:57 | node_38 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-05-14 12:02:57 | node_45 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-05-14 12:02:57 | node_38 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:02:57 | node_45 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:02:57 | node_38 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:02:57 | node_39 | INFO ] 🧩 Model added for round 98 (8/8) from ['node_28']
[ 2026-05-14 12:02:57 | node_45 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:02:58 | node_18 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:02:58 | node_18 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:02:58 | node_37 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:58 | node_7 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-05-14 12:02:58 | node_39 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:02:58 | node_2 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 12:02:58 | node_45 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:02:58 | node_7 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:02:58 | node_18 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.25147879123687744, 'test_acc': 0.9427083134651184, 'test_precision': 0.5621693134307861, 'test_recall': 0.5468952059745789, 'test_f1': 0.5533366799354553, 'communication_cost': 16936740}
[ 2026-05-14 12:02:58 | node_8 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 12:02:58 | node_43 | INFO ] 🧩 Model added for round 98 (12/12) from ['node_12']
[ 2026-05-14 12:02:58 | node_38 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:02:58 | node_18 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:02:58 | node_8 | INFO ] ✅ [FORCE] Local model added for round 99. (1/4)
[ 2026-05-14 12:02:58 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:02:58 | node_8 | INFO ] 📤 Sending model to 3 direct neighbors: ['node_22', 'node_39', 'node_40']
[ 2026-05-14 12:02:58 | node_27 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 12:02:58 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:02:59 | node_27 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:02:59 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.15552452206611633, 'test_acc': 0.9651567935943604, 'test_precision': 0.8805541396141052, 'test_recall': 0.887708306312561, 'test_f1': 0.8781688809394836, 'communication_cost': 25405110}
[ 2026-05-14 12:02:59 | node_10 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 12:02:59 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:02:59 | node_10 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:02:59 | node_27 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.12181968986988068, 'test_acc': 0.9539006948471069, 'test_precision': 0.635345995426178, 'test_recall': 0.6158483624458313, 'test_f1': 0.6251593232154846, 'communication_cost': 14113950}
[ 2026-05-14 12:02:59 | node_40 | INFO ] 🧩 Model added for round 98 (10/10) from ['node_28']
[ 2026-05-14 12:02:59 | node_27 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:02:59 | node_7 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:02:59 | node_39 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:02:59 | node_10 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1728263795375824, 'test_acc': 0.9735449552536011, 'test_precision': 0.8024691343307495, 'test_recall': 0.8054181337356567, 'test_f1': 0.7980892658233643, 'communication_cost': 19759530}
[ 2026-05-14 12:03:00 | node_10 | INFO ] 📢 Broadcasting metrics.
