[ 2026-05-14 04:51:21 | None | INFO ] Created experiment folder: /home/hoap/p2pfl/experiments/p2pfl_MNIST_RandomIIDPartitionStrategy_DSGTAggregator_model_build_fn_20260514_045121 and copied dsgt_test.yaml
[ 2026-05-14 04:53:21 | node_3 | INFO ] 🧩 Model added for round 8 (5/5) from ['node_1']
[ 2026-05-14 04:53:21 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:21 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:21 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:21 | node_4 | INFO ] 🧩 Model added for round 8 (5/5) from ['node_1']
[ 2026-05-14 04:53:21 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:21 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:21 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:21 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:21 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:21 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:21 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:22 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.14641128480434418, 'test_acc': 0.9610000252723694, 'test_precision': 0.9609923362731934, 'test_recall': 0.961057186126709, 'test_f1': 0.9570888876914978, 'communication_cost': 11291160}
[ 2026-05-14 04:53:22 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:22 | node_1 | INFO ] 🎉 Round 9 of 20 finished.
[ 2026-05-14 04:53:22 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:22 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:22 | node | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:22 | node | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:22 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:22 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:22 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:22 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:22 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:22 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:23 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.17956200242042542, 'test_acc': 0.9505000114440918, 'test_precision': 0.9499512314796448, 'test_recall': 0.9536804556846619, 'test_f1': 0.9482170343399048, 'communication_cost': 11291160}
[ 2026-05-14 04:53:23 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:23 | node | INFO ] 🎉 Round 9 of 20 finished.
[ 2026-05-14 04:53:23 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:23 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:23 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.14504222571849823, 'test_acc': 0.9610000252723694, 'test_precision': 0.9612168073654175, 'test_recall': 0.96141517162323, 'test_f1': 0.9570627808570862, 'communication_cost': 11291160}
[ 2026-05-14 04:53:23 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:23 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.16672110557556152, 'test_acc': 0.9614999890327454, 'test_precision': 0.9584371447563171, 'test_recall': 0.9606167674064636, 'test_f1': 0.9555546641349792, 'communication_cost': 11291160}
[ 2026-05-14 04:53:23 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:23 | node_2 | INFO ] 🎉 Round 9 of 20 finished.
[ 2026-05-14 04:53:23 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:23 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:23 | node_3 | INFO ] 🎉 Round 9 of 20 finished.
[ 2026-05-14 04:53:23 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:23 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:23 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.16362781822681427, 'test_acc': 0.9545000195503235, 'test_precision': 0.9528298377990723, 'test_recall': 0.9585700631141663, 'test_f1': 0.9514010548591614, 'communication_cost': 11291160}
[ 2026-05-14 04:53:23 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:23 | node_4 | INFO ] 🎉 Round 9 of 20 finished.
[ 2026-05-14 04:53:23 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:23 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:24 | node_1 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:25 | node | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:25 | node_3 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:25 | node_2 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:25 | node_4 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:29 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:29 | node_1 | INFO ] ✅ [FORCE] Local model added for round 9. (1/5)
[ 2026-05-14 04:53:29 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:53:29 | node | INFO ] 🧩 Model added for round 9 (1/5) from ['node_1']
[ 2026-05-14 04:53:29 | node_2 | INFO ] 🧩 Model added for round 9 (1/5) from ['node_1']
[ 2026-05-14 04:53:29 | node_3 | INFO ] 🧩 Model added for round 9 (1/5) from ['node_1']
[ 2026-05-14 04:53:29 | node_4 | INFO ] 🧩 Model added for round 9 (1/5) from ['node_1']
[ 2026-05-14 04:53:30 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:30 | node | INFO ] ✅ [FORCE] Local model added for round 9. (2/5)
[ 2026-05-14 04:53:30 | node | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:53:30 | node_1 | INFO ] 🧩 Model added for round 9 (2/5) from ['node']
[ 2026-05-14 04:53:30 | node_2 | INFO ] 🧩 Model added for round 9 (2/5) from ['node']
[ 2026-05-14 04:53:30 | node_3 | INFO ] 🧩 Model added for round 9 (2/5) from ['node']
[ 2026-05-14 04:53:30 | node_4 | INFO ] 🧩 Model added for round 9 (2/5) from ['node']
[ 2026-05-14 04:53:30 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:30 | node_3 | INFO ] ✅ [FORCE] Local model added for round 9. (3/5)
[ 2026-05-14 04:53:30 | node_3 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_4']
[ 2026-05-14 04:53:30 | node | INFO ] 🧩 Model added for round 9 (3/5) from ['node_3']
[ 2026-05-14 04:53:30 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:30 | node_2 | INFO ] ✅ [FORCE] Local model added for round 9. (3/5)
[ 2026-05-14 04:53:30 | node_2 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_3', 'node_4']
[ 2026-05-14 04:53:30 | node | INFO ] 🧩 Model added for round 9 (4/5) from ['node_2']
[ 2026-05-14 04:53:30 | node_1 | INFO ] 🧩 Model added for round 9 (3/5) from ['node_3']
[ 2026-05-14 04:53:30 | node_1 | INFO ] 🧩 Model added for round 9 (4/5) from ['node_2']
[ 2026-05-14 04:53:30 | node_2 | INFO ] 🧩 Model added for round 9 (4/5) from ['node_3']
[ 2026-05-14 04:53:30 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:30 | node_4 | INFO ] ✅ [FORCE] Local model added for round 9. (3/5)
[ 2026-05-14 04:53:30 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_3']
[ 2026-05-14 04:53:30 | node_3 | INFO ] 🧩 Model added for round 9 (4/5) from ['node_2']
[ 2026-05-14 04:53:30 | node_4 | INFO ] 🧩 Model added for round 9 (4/5) from ['node_3']
[ 2026-05-14 04:53:30 | node | INFO ] 🧩 Model added for round 9 (5/5) from ['node_4']
[ 2026-05-14 04:53:30 | node_4 | INFO ] 🧩 Model added for round 9 (5/5) from ['node_2']
[ 2026-05-14 04:53:30 | ModelPackager | INFO ] Round 9: Interval reached (2). Authorized node saving & pushing...
[ 2026-05-14 04:53:30 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:30 | node_1 | INFO ] 🧩 Model added for round 9 (5/5) from ['node_4']
[ 2026-05-14 04:53:30 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:30 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:30 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:30 | node_2 | INFO ] 🧩 Model added for round 9 (5/5) from ['node_4']
[ 2026-05-14 04:53:30 | node_3 | INFO ] 🧩 Model added for round 9 (5/5) from ['node_4']
[ 2026-05-14 04:53:30 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:30 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:31 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:31 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:31 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:31 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:31 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:31 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:31 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.15803135931491852, 'test_acc': 0.9564999938011169, 'test_precision': 0.9530534744262695, 'test_recall': 0.9592381715774536, 'test_f1': 0.9514750838279724, 'communication_cost': 11291160}
[ 2026-05-14 04:53:31 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:31 | node_4 | INFO ] 🎉 Round 10 of 20 finished.
[ 2026-05-14 04:53:31 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:31 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:31 | node | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:31 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:31 | node | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:31 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:32 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:32 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:32 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:32 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:32 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.144266277551651, 'test_acc': 0.9629999995231628, 'test_precision': 0.9620723128318787, 'test_recall': 0.9634624719619751, 'test_f1': 0.958155632019043, 'communication_cost': 11291160}
[ 2026-05-14 04:53:32 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:32 | node_1 | INFO ] 🎉 Round 10 of 20 finished.
[ 2026-05-14 04:53:32 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:32 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:32 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.17061473429203033, 'test_acc': 0.9549999833106995, 'test_precision': 0.9545317888259888, 'test_recall': 0.9555371999740601, 'test_f1': 0.9510049223899841, 'communication_cost': 11291160}
[ 2026-05-14 04:53:32 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:32 | node | INFO ] 🎉 Round 10 of 20 finished.
[ 2026-05-14 04:53:32 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:32 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:32 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.132854625582695, 'test_acc': 0.9645000100135803, 'test_precision': 0.9625510573387146, 'test_recall': 0.9649141430854797, 'test_f1': 0.9602459669113159, 'communication_cost': 11291160}
[ 2026-05-14 04:53:32 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:32 | node_2 | INFO ] 🎉 Round 10 of 20 finished.
[ 2026-05-14 04:53:32 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:32 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:32 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.15515603125095367, 'test_acc': 0.9599999785423279, 'test_precision': 0.9553230404853821, 'test_recall': 0.9591073989868164, 'test_f1': 0.9532382488250732, 'communication_cost': 11291160}
[ 2026-05-14 04:53:32 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:32 | node_3 | INFO ] 🎉 Round 10 of 20 finished.
[ 2026-05-14 04:53:32 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:32 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:34 | node_4 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:34 | node | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:34 | node_2 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:34 | node_3 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:34 | node_1 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:39 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:39 | node_4 | INFO ] ✅ [FORCE] Local model added for round 10. (1/5)
[ 2026-05-14 04:53:39 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_3']
[ 2026-05-14 04:53:39 | node | INFO ] 🧩 Model added for round 10 (1/5) from ['node_4']
[ 2026-05-14 04:53:39 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:39 | node | INFO ] ✅ [FORCE] Local model added for round 10. (2/5)
[ 2026-05-14 04:53:39 | node | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:53:39 | node_1 | INFO ] 🧩 Model added for round 10 (1/5) from ['node']
[ 2026-05-14 04:53:39 | node_1 | INFO ] 🧩 Model added for round 10 (2/5) from ['node_4']
[ 2026-05-14 04:53:39 | node_2 | INFO ] 🧩 Model added for round 10 (1/5) from ['node']
[ 2026-05-14 04:53:39 | node_2 | INFO ] 🧩 Model added for round 10 (2/5) from ['node_4']
[ 2026-05-14 04:53:39 | node_3 | INFO ] 🧩 Model added for round 10 (1/5) from ['node']
[ 2026-05-14 04:53:39 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:39 | node_2 | INFO ] ✅ [FORCE] Local model added for round 10. (3/5)
[ 2026-05-14 04:53:39 | node_2 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_3', 'node_4']
[ 2026-05-14 04:53:39 | node_4 | INFO ] 🧩 Model added for round 10 (2/5) from ['node']
[ 2026-05-14 04:53:39 | node_3 | INFO ] 🧩 Model added for round 10 (2/5) from ['node_4']
[ 2026-05-14 04:53:39 | node | INFO ] 🧩 Model added for round 10 (3/5) from ['node_2']
[ 2026-05-14 04:53:39 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:39 | node_3 | INFO ] ✅ [FORCE] Local model added for round 10. (3/5)
[ 2026-05-14 04:53:39 | node_3 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_4']
[ 2026-05-14 04:53:39 | node | INFO ] 🧩 Model added for round 10 (4/5) from ['node_3']
[ 2026-05-14 04:53:39 | node_1 | INFO ] 🧩 Model added for round 10 (3/5) from ['node_2']
[ 2026-05-14 04:53:39 | node_1 | INFO ] 🧩 Model added for round 10 (4/5) from ['node_3']
[ 2026-05-14 04:53:39 | node_3 | INFO ] 🧩 Model added for round 10 (4/5) from ['node_2']
[ 2026-05-14 04:53:39 | node_2 | INFO ] 🧩 Model added for round 10 (4/5) from ['node_3']
[ 2026-05-14 04:53:39 | node_4 | INFO ] 🧩 Model added for round 10 (3/5) from ['node_2']
[ 2026-05-14 04:53:39 | node_4 | INFO ] 🧩 Model added for round 10 (4/5) from ['node_3']
[ 2026-05-14 04:53:39 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:39 | node_1 | INFO ] ✅ [FORCE] Local model added for round 10. (5/5)
[ 2026-05-14 04:53:39 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:53:39 | node | INFO ] 🧩 Model added for round 10 (5/5) from ['node_1']
[ 2026-05-14 04:53:40 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:40 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:40 | node_2 | INFO ] 🧩 Model added for round 10 (5/5) from ['node_1']
[ 2026-05-14 04:53:40 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:40 | node_3 | INFO ] 🧩 Model added for round 10 (5/5) from ['node_1']
[ 2026-05-14 04:53:40 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:40 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:40 | node_4 | INFO ] 🧩 Model added for round 10 (5/5) from ['node_1']
[ 2026-05-14 04:53:40 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:40 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:40 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:40 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:40 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:40 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:40 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:40 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1376817524433136, 'test_acc': 0.9649999737739563, 'test_precision': 0.9638156294822693, 'test_recall': 0.9671120643615723, 'test_f1': 0.9612565636634827, 'communication_cost': 11291160}
[ 2026-05-14 04:53:40 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:40 | node_1 | INFO ] 🎉 Round 11 of 20 finished.
[ 2026-05-14 04:53:40 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:40 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:41 | node | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:41 | node | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:41 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:41 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:41 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:41 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:41 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:41 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:41 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.12615644931793213, 'test_acc': 0.965499997138977, 'test_precision': 0.9634007215499878, 'test_recall': 0.9655949473381042, 'test_f1': 0.9599258303642273, 'communication_cost': 11291160}
[ 2026-05-14 04:53:41 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:41 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.16571377217769623, 'test_acc': 0.9549999833106995, 'test_precision': 0.9547881484031677, 'test_recall': 0.95550936460495, 'test_f1': 0.9513609409332275, 'communication_cost': 11291160}
[ 2026-05-14 04:53:41 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:41 | node_2 | INFO ] 🎉 Round 11 of 20 finished.
[ 2026-05-14 04:53:41 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:41 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:41 | node | INFO ] 🎉 Round 11 of 20 finished.
[ 2026-05-14 04:53:41 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:41 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.14923124015331268, 'test_acc': 0.9620000123977661, 'test_precision': 0.9597039222717285, 'test_recall': 0.9622666835784912, 'test_f1': 0.9569742679595947, 'communication_cost': 11291160}
[ 2026-05-14 04:53:41 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:41 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:41 | node_3 | INFO ] 🎉 Round 11 of 20 finished.
[ 2026-05-14 04:53:41 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:41 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:41 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.15221211314201355, 'test_acc': 0.9605000019073486, 'test_precision': 0.9590359926223755, 'test_recall': 0.9628573060035706, 'test_f1': 0.9567860960960388, 'communication_cost': 11291160}
[ 2026-05-14 04:53:41 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:41 | node_4 | INFO ] 🎉 Round 11 of 20 finished.
[ 2026-05-14 04:53:41 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:41 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:42 | node_1 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:43 | node_2 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:43 | node_3 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:43 | node | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:44 | node_4 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:47 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:47 | node_1 | INFO ] ✅ [FORCE] Local model added for round 11. (1/5)
[ 2026-05-14 04:53:47 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:53:47 | node | INFO ] 🧩 Model added for round 11 (1/5) from ['node_1']
[ 2026-05-14 04:53:47 | node_2 | INFO ] 🧩 Model added for round 11 (1/5) from ['node_1']
[ 2026-05-14 04:53:47 | node_3 | INFO ] 🧩 Model added for round 11 (1/5) from ['node_1']
[ 2026-05-14 04:53:47 | node_4 | INFO ] 🧩 Model added for round 11 (1/5) from ['node_1']
[ 2026-05-14 04:53:48 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:48 | node_2 | INFO ] ✅ [FORCE] Local model added for round 11. (2/5)
[ 2026-05-14 04:53:48 | node_2 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_3', 'node_4']
[ 2026-05-14 04:53:48 | node | INFO ] 🧩 Model added for round 11 (2/5) from ['node_2']
[ 2026-05-14 04:53:48 | node_1 | INFO ] 🧩 Model added for round 11 (2/5) from ['node_2']
[ 2026-05-14 04:53:48 | node_3 | INFO ] 🧩 Model added for round 11 (2/5) from ['node_2']
[ 2026-05-14 04:53:48 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:48 | node_3 | INFO ] ✅ [FORCE] Local model added for round 11. (3/5)
[ 2026-05-14 04:53:48 | node_3 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_4']
[ 2026-05-14 04:53:48 | node | INFO ] 🧩 Model added for round 11 (3/5) from ['node_3']
[ 2026-05-14 04:53:48 | node_4 | INFO ] 🧩 Model added for round 11 (2/5) from ['node_2']
[ 2026-05-14 04:53:48 | node_1 | INFO ] 🧩 Model added for round 11 (3/5) from ['node_3']
[ 2026-05-14 04:53:48 | node_2 | INFO ] 🧩 Model added for round 11 (3/5) from ['node_3']
[ 2026-05-14 04:53:48 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:48 | node | INFO ] ✅ [FORCE] Local model added for round 11. (4/5)
[ 2026-05-14 04:53:48 | node | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:53:48 | node_1 | INFO ] 🧩 Model added for round 11 (4/5) from ['node']
[ 2026-05-14 04:53:48 | node_4 | INFO ] 🧩 Model added for round 11 (3/5) from ['node_3']
[ 2026-05-14 04:53:48 | node_2 | INFO ] 🧩 Model added for round 11 (4/5) from ['node']
[ 2026-05-14 04:53:48 | node_3 | INFO ] 🧩 Model added for round 11 (4/5) from ['node']
[ 2026-05-14 04:53:49 | node_4 | INFO ] 🧩 Model added for round 11 (4/5) from ['node']
[ 2026-05-14 04:53:49 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:49 | node_4 | INFO ] ✅ [FORCE] Local model added for round 11. (5/5)
[ 2026-05-14 04:53:49 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_3']
[ 2026-05-14 04:53:49 | node | INFO ] 🧩 Model added for round 11 (5/5) from ['node_4']
[ 2026-05-14 04:53:49 | ModelPackager | INFO ] Round 11: Interval reached (2). Authorized node saving & pushing...
[ 2026-05-14 04:53:49 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:49 | node_1 | INFO ] 🧩 Model added for round 11 (5/5) from ['node_4']
[ 2026-05-14 04:53:49 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:49 | node_2 | INFO ] 🧩 Model added for round 11 (5/5) from ['node_4']
[ 2026-05-14 04:53:49 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:49 | node_3 | INFO ] 🧩 Model added for round 11 (5/5) from ['node_4']
